frame,object_index,tlv1_range,tlv1_angle,tlv1_elevation,tlv1_doppler,tlv1_x_derived,tlv1_y_derived,tlv1_z_derived,tlv7_snr,tlv7_noise,tlv8_x,tlv8_y,tlv8_z,tlv8_doppler,tlv9_snr,tlv9_noise,tlv11_targetID,tlv10_targetID,tlv10_x,tlv10_y,tlv10_vx,tlv10_vy,tlv10_ax,tlv10_ay,tlv10_z,tlv10_vz,tlv10_az
270,5,2.0403048992156982,0.4185636341571808,-0.0312550887465477,-0.44155964255332947,0.8288738519384021,1.8632624457785152,-0.0637595286043069,151,439,,,,,-1,-1,-1,-1,,,,,,,,,
270,6,2.1106603145599365,0.4185636341571808,-0.0312550887465477,-0.44155964255332947,0.8574557389610337,1.927512942514792,-0.06595813535118734,152,437,,,,,-1,-1,-1,-1,,,,,,,,,
271,0,1.8995941877365112,0.4183463752269745,0.0,-0.7359327077865601,0.7717101192986268,1.7357769355117134,0.0,187,428,,,,,-1,-1,-1,1,0.9082685708999634,1.8341412544250488,-0.11564882099628448,-0.6421577334403992,0.9543480277061462,0.3313799500465393,-0.02400192990899086,-0.09390471875667572,0.0
271,1,1.96994948387146,0.45281660556793213,0.0,-0.7359327077865601,0.8618529183657981,1.7714148345629797,0.0,227,423,,,,,-1,-1,-1,-1,,,,,,,,,
271,2,2.0403048992156982,0.4878751337528229,0.0,-0.7359327077865601,0.9563928966586932,1.802264328278284,0.0,214,408,,,,,-1,-1,-1,-1,,,,,,,,,
271,3,1.8995941877365112,0.4183463752269745,0.0,-0.588746190071106,0.7717101192986268,1.7357769355117134,0.0,195,433,,,,,-1,-1,-1,-1,,,,,,,,,
271,4,1.96994948387146,0.45281660556793213,0.0,-0.588746190071106,0.8618529183657981,1.7714148345629797,0.0,228,434,,,,,-1,-1,-1,-1,,,,,,,,,
271,5,2.0403048992156982,0.4878751337528229,0.0,-0.588746190071106,0.9563928966586932,1.802264328278284,0.0,192,432,,,,,-1,-1,-1,-1,,,,,,,,,
271,6,1.96994948387146,0.4183463752269745,0.0,-0.44155964255332947,0.8002919576323638,1.8000649298162525,0.0,186,432,,,,,-1,-1,-1,-1,,,,,,,,,
271,7,2.0403048992156982,0.4183463752269745,0.0,-0.44155964255332947,0.8288738443948734,1.8643530330497073,0.0,156,437,,,,,-1,-1,-1,-1,,,,,,,,,
272,0,2.1106603145599365,0.4878751337528229,0.0,-0.8831192851066589,0.9893719967444534,1.8644114394403781,0.0,182,400,,,,,-1,-1,-1,1,0.8722344636917114,1.7883516550064087,-0.23580624163150787,-0.5563893914222717,0.9481304287910461,0.3396233916282654,-0.006720578297972679,0.05941598862409592,0.0
272,1,2.1810154914855957,0.4881344735622406,0.0312550887465477,-0.8831192851066589,1.022351023195974,1.9253523363250924,0.06815673464748713,157,401,,,,,-1,-1,-1,-1,,,,,,,,,
272,2,2.0403048992156982,0.48891493678092957,-0.06254076212644577,-0.7359327077865601,0.9563929338373858,1.797747348212132,-0.12751905687287252,163,420,,,,,-1,-1,-1,-1,,,,,,,,,
272,3,2.1106603145599365,0.5238808989524841,-0.0312550887465477,-0.7359327077865601,1.055330128803442,1.8266950503789499,-0.06595813535118734,199,414,,,,,-1,-1,-1,-1,,,,,,,,,
272,4,2.1810154914855957,0.4878751337528229,0.0,-0.7359327077865601,1.0223509850715076,1.9265583399999784,0.0,175,422,,,,,-1,-1,-1,-1,,,,,,,,,
272,5,1.8995941877365112,0.4183463752269745,0.0,-0.588746190071106,0.7717101192986268,1.7357769355117134,0.0,200,420,,,,,-1,-1,-1,-1,,,,,,,,,
272,6,1.96994948387146,0.3851892948150635,0.06254076212644577,-0.588746190071106,0.73873104366606,1.8220368892559677,0.12312184339068893,217,424,,,,,-1,-1,-1,-1,,,,,,,,,
272,7,2.0403048992156982,0.3845944404602051,0.0312550887465477,-0.588746190071106,0.7651143254491254,1.89033829598521,0.0637595286043069,191,430,,,,,-1,-1,-1,-1,,,,,,,,,
272,8,1.8995941877365112,0.3843967616558075,0.0,-0.44155964255332947,0.7123477977906213,1.7609709517948295,0.0,199,431,,,,,-1,-1,-1,-1,,,,,,,,,
272,9,1.96994948387146,0.4183463752269745,0.0,-0.44155964255332947,0.8002919576323638,1.8000649298162525,0.0,229,429,,,,,-1,-1,-1,-1,,,,,,,,,
272,10,2.0403048992156982,0.4183463752269745,0.0,-0.44155964255332947,0.8288738443948734,1.8643530330497073,0.0,216,430,,,,,-1,-1,-1,-1,,,,,,,,,
272,11,1.96994948387146,0.4185636341571808,-0.0312550887465477,-0.294373095035553,0.8002919649157704,1.7990119490422376,-0.06156092185742646,151,433,,,,,-1,-1,-1,-1,,,,,,,,,
273,0,1.96994948387146,0.4530543386936188,-0.0312550887465477,-0.7359327077865601,0.8618528829093526,1.7703448336768557,-0.06156092185742646,184,419,0.9949748516082764,0.95099276304245,-0.29255396127700806,0.0,5,0,0,1,0.7830173373222351,1.7686619758605957,-0.52911376953125,-0.3210999667644501,0.943314790725708,0.3131668269634247,-0.04858570918440819,-0.11794675886631012,0.0
273,1,2.0403048992156982,0.45281660556793213,0.0,-0.7359327077865601,0.8926334132636187,1.8346797189942778,0.0,183,422,0.7985163927078247,1.5563548803329468,-0.1838533729314804,0.0,15,0,0,-1,,,,,,,,,
273,2,2.1106603145599365,0.4878751337528229,0.0,-0.7359327077865601,0.9893719967444534,1.8644114394403781,0.0,151,422,,,,,-1,-1,0,-1,,,,,,,,,
273,3,1.6885281801223755,0.35108622908592224,-0.0312550887465477,-0.588746190071106,0.5804315774599882,1.5847530706057686,-0.05276650604577568,157,411,,,,,-1,-1,0,-1,,,,,,,,,
273,4,1.7588834762573242,0.3845944404602051,-0.0312550887465477,-0.588746190071106,0.6595812934613576,1.6296019259782752,-0.05496510906736579,213,406,,,,,-1,-1,0,-1,,,,,,,,,
273,5,1.8292388916015625,0.3843967616558075,0.0,-0.588746190071106,0.6859645625774435,1.6957498463616765,0.0,234,410,,,,,-1,-1,0,-1,,,,,,,,,
273,6,1.8995941877365112,0.3845944404602051,0.0312550887465477,-0.588746190071106,0.7123478094552415,1.7599701109817427,0.05936231883583635,232,420,,,,,-1,-1,0,-1,,,,,,,,,
273,7,1.96994948387146,0.4185636341571808,-0.0312550887465477,-0.588746190071106,0.8002919649157704,1.7990119490422376,-0.06156092185742646,228,430,,,,,-1,-1,0,-1,,,,,,,,,
273,8,2.0403048992156982,0.4530543386936188,-0.0312550887465477,-0.588746190071106,0.8926333765408702,1.8335715037491676,-0.0637595286043069,187,453,,,,,-1,-1,0,-1,,,,,,,,,
273,9,1.6885281801223755,0.3851892948150635,-0.06254076212644577,-0.44155964255332947,0.6331980565866869,1.561745952330197,-0.10553301181369651,206,421,,,,,-1,-1,0,-1,,,,,,,,,
273,10,1.7588834762573242,0.3851892948150635,-0.06254076212644577,-0.44155964255332947,0.6595812921806595,1.6268186589970088,-0.10993021784529945,258,415,,,,,-1,-1,0,-1,,,,,,,,,
273,11,1.8292388916015625,0.3845944404602051,-0.0312550887465477,-0.44155964255332947,0.6859645738100411,1.69478607370359,-0.05716371581424624,270,414,,,,,-1,-1,0,-1,,,,,,,,,
273,12,1.8995941877365112,0.3843967616558075,0.0,-0.44155964255332947,0.7123477977906213,1.7609709517948295,0.0,256,419,,,,,-1,-1,0,-1,,,,,,,,,
273,13,1.96994948387146,0.4185636341571808,-0.0312550887465477,-0.44155964255332947,0.8002919649157704,1.7990119490422376,-0.06156092185742646,222,432,,,,,-1,-1,0,-1,,,,,,,,,
273,14,2.0403048992156982,0.4185636341571808,-0.0312550887465477,-0.44155964255332947,0.8288738519384021,1.8632624457785152,-0.0637595286043069,161,459,,,,,-1,-1,0,-1,,,,,,,,,
273,15,1.6885281801223755,0.3861868977546692,-0.09388787299394608,-0.294373095035553,0.6331980585829455,1.5572825362639204,-0.15829951333336745,180,431,,,,,-1,-1,0,-1,,,,,,,,,
273,16,1.7588834762573242,0.3861868977546692,-0.09388787299394608,-0.294373095035553,0.6595812942600956,1.622169267379472,-0.16489532219797293,233,421,,,,,-1,-1,0,-1,,,,,,,,,
273,17,1.8292388916015625,0.3851892948150635,-0.06254076212644577,-0.294373095035553,0.6859645724781149,1.6918914759223447,-0.11432743132748303,236,420,,,,,-1,-1,0,-1,,,,,,,,,
273,18,1.8995941877365112,0.3845944404602051,-0.0312550887465477,-0.294373095035553,0.7123478094552415,1.7599701109817427,-0.05936231883583635,202,426,,,,,-1,-1,0,-1,,,,,,,,,
273,19,1.96994948387146,0.3845944404602051,-0.0312550887465477,-0.294373095035553,0.738731045100442,1.8251541482598954,-0.06156092185742646,156,431,,,,,-1,-1,0,-1,,,,,,,,,
274,0,1.7588834762573242,0.3845944404602051,-0.0312550887465477,-0.588746190071106,0.6595812934613576,1.6296019259782752,-0.05496510906736579,193,425,0.8304570317268372,1.6270496845245361,-0.09573496133089066,0.0,37,0,0,1,0.7157247066497803,1.740099549293518,-0.6514177918434143,-0.20973987877368927,0.9386658072471619,0.32422778010368347,-0.06723564863204956,-0.14652296900749207,0.0
274,1,1.8292388916015625,0.41921743750572205,-0.06254076212644577,-0.588746190071106,0.7431282812795003,1.6675744416835936,-0.11432743132748303,206,420,,,,,-1,-1,0,-1,,,,,,,,,
274,2,1.8995941877365112,0.4185636341571808,-0.0312550887465477,-0.588746190071106,0.7717101263219118,1.7347615611711564,-0.05936231883583635,171,420,,,,,-1,-1,0,-1,,,,,,,,,
274,3,1.96994948387146,0.45376986265182495,-0.06254076212644577,-0.588746190071106,0.8618528861609532,1.7671308902572964,-0.12312184339068893,157,422,,,,,-1,-1,0,-1,,,,,,,,,
274,4,2.0403048992156982,0.45376986265182495,-0.06254076212644577,-0.588746190071106,0.8926333799085996,1.8302427765110245,-0.12751905687287252,177,432,,,,,-1,-1,0,-1,,,,,,,,,
274,5,1.6885281801223755,0.35108622908592224,0.0312550887465477,-0.44155964255332947,0.5804315774599882,1.5847530706057686,0.05276650604577568,171,421,,,,,-1,-1,0,-1,,,,,,,,,
274,6,1.7588834762573242,0.3843967616558075,0.0,-0.44155964255332947,0.6595812826607836,1.6305286304185538,0.0,244,413,,,,,-1,-1,0,-1,,,,,,,,,
274,7,1.8292388916015625,0.3845944404602051,-0.0312550887465477,-0.44155964255332947,0.6859645738100411,1.69478607370359,-0.05716371581424624,250,410,,,,,-1,-1,0,-1,,,,,,,,,
274,8,1.8995941877365112,0.35108622908592224,-0.0312550887465477,-0.44155964255332947,0.6529855195202124,1.7828471904461378,-0.05936231883583635,190,411,,,,,-1,-1,0,-1,,,,,,,,,
274,9,2.0403048992156982,0.45376986265182495,-0.06254076212644577,-0.44155964255332947,0.8926333799085996,1.8302427765110245,-0.12751905687287252,160,439,,,,,-1,-1,0,-1,,,,,,,,,
274,10,1.6181728839874268,0.3184681832790375,-0.06254076212644577,-0.294373095035553,0.5056790131498482,1.5338004325598518,-0.10113580578209355,154,436,,,,,-1,-1,0,-1,,,,,,,,,
274,11,1.6885281801223755,0.3179844617843628,-0.0312550887465477,-0.294373095035553,0.5276650612862931,1.6030947239651296,-0.05276650604577568,192,426,,,,,-1,-1,0,-1,,,,,,,,,
274,12,1.7588834762573242,0.3843967616558075,0.0,-0.294373095035553,0.6595812826607836,1.6305286304185538,0.0,220,417,,,,,-1,-1,0,-1,,,,,,,,,
274,13,1.8292388916015625,0.3845944404602051,-0.0312550887465477,-0.294373095035553,0.6859645738100411,1.69478607370359,-0.05716371581424624,223,416,,,,,-1,-1,0,-1,,,,,,,,,
274,14,1.8995941877365112,0.41921743750572205,-0.06254076212644577,-0.294373095035553,0.7717101196253378,1.7317118784122654,-0.11872463735908599,159,425,,,,,-1,-1,0,-1,,,,,,,,,
274,15,1.6885281801223755,0.32042545080184937,-0.12532782554626465,-0.1471865475177765,0.5276650414667321,1.5900151437003842,-0.21106601309718062,150,427,,,,,-1,-1,0,-1,,,,,,,,,
275,0,1.8292388916015625,0.4530543386936188,-0.0312550887465477,-0.7359327077865601,0.800291999954444,1.643891707793107,-0.05716371581424624,183,410,,,,,-1,-1,-1,1,0.6847367286682129,1.7072312831878662,-0.5689999461174011,-0.2302960753440857,0.9346144199371338,0.3293863832950592,-0.059042416512966156,-0.030028626322746277,0.0
275,1,1.8995941877365112,0.4530543386936188,-0.0312550887465477,-0.7359327077865601,0.8310724414318983,1.7071182707349812,-0.05936231883583635,198,416,,,,,-1,-1,-1,-1,,,,,,,,,
275,2,1.96994948387146,0.4183463752269745,0.0,-0.7359327077865601,0.8002919576323638,1.8000649298162525,0.0,196,422,,,,,-1,-1,-1,-1,,,,,,,,,
275,3,2.0403048992156982,0.4183463752269745,0.0,-0.7359327077865601,0.8288738443948734,1.8643530330497073,0.0,178,424,,,,,-1,-1,-1,-1,,,,,,,,,
275,4,1.8292388916015625,0.4185636341571808,-0.0312550887465477,-0.588746190071106,0.7431282877280534,1.670511173300075,-0.05716371581424624,226,420,,,,,-1,-1,-1,-1,,,,,,,,,
275,5,1.8995941877365112,0.4185636341571808,-0.0312550887465477,-0.588746190071106,0.7717101263219118,1.7347615611711564,-0.05936231883583635,245,423,,,,,-1,-1,-1,-1,,,,,,,,,
275,6,1.96994948387146,0.4183463752269745,0.0,-0.588746190071106,0.8002919576323638,1.8000649298162525,0.0,262,423,,,,,-1,-1,-1,-1,,,,,,,,,
275,7,2.0403048992156982,0.4183463752269745,0.0,-0.588746190071106,0.8288738443948734,1.8643530330497073,0.0,249,429,,,,,-1,-1,-1,-1,,,,,,,,,
275,8,2.1106603145599365,0.4183463752269745,0.0,-0.588746190071106,0.8574557311573832,1.9286411362831621,0.0,174,436,,,,,-1,-1,-1,-1,,,,,,,,,
275,9,1.6181728839874268,0.3516244888305664,-0.06254076212644577,-0.44155964255332947,0.5562469203316502,1.5161940492174963,-0.10113580578209355,161,444,,,,,-1,-1,-1,-1,,,,,,,,,
275,10,1.6885281801223755,0.35108622908592224,-0.0312550887465477,-0.44155964255332947,0.5804315774599882,1.5847530706057686,-0.05276650604577568,185,435,,,,,-1,-1,-1,-1,,,,,,,,,
275,11,1.7588834762573242,0.3845944404602051,0.0312550887465477,-0.44155964255332947,0.6595812934613576,1.6296019259782752,0.05496510906736579,157,428,,,,,-1,-1,-1,-1,,,,,,,,,
275,12,1.8292388916015625,0.3845944404602051,-0.0312550887465477,-0.44155964255332947,0.6859645738100411,1.69478607370359,-0.05716371581424624,246,430,,,,,-1,-1,-1,-1,,,,,,,,,
275,13,1.8995941877365112,0.3845944404602051,-0.0312550887465477,-0.44155964255332947,0.7123478094552415,1.7599701109817427,-0.05936231883583635,246,440,,,,,-1,-1,-1,-1,,,,,,,,,
275,14,1.96994948387146,0.4185636341571808,-0.0312550887465477,-0.44155964255332947,0.8002919649157704,1.7990119490422376,-0.06156092185742646,233,447,,,,,-1,-1,-1,-1,,,,,,,,,
275,15,2.0403048992156982,0.4185636341571808,-0.0312550887465477,-0.44155964255332947,0.8288738519384021,1.8632624457785152,-0.0637595286043069,207,456,,,,,-1,-1,-1,-1,,,,,,,,,
275,16,1.6181728839874268,0.3184681832790375,-0.06254076212644577,-0.294373095035553,0.5056790131498482,1.5338004325598518,-0.10113580578209355,199,440,,,,,-1,-1,-1,-1,,,,,,,,,
275,17,1.6885281801223755,0.3516244888305664,-0.06254076212644577,-0.294373095035553,0.580431553006777,1.5821154859108904,-0.10553301181369651,207,432,,,,,-1,-1,-1,-1,,,,,,,,,
275,18,1.7588834762573242,0.3843967616558075,0.0,-0.294373095035553,0.6595812826607836,1.6305286304185538,0.0,182,423,,,,,-1,-1,-1,-1,,,,,,,,,
275,19,1.8292388916015625,0.3845944404602051,-0.0312550887465477,-0.294373095035553,0.6859645738100411,1.69478607370359,-0.05716371581424624,247,425,,,,,-1,-1,-1,-1,,,,,,,,,
275,20,1.8995941877365112,0.3845944404602051,-0.0312550887465477,-0.294373095035553,0.7123478094552415,1.7599701109817427,-0.05936231883583635,225,445,,,,,-1,-1,-1,-1,,,,,,,,,
275,21,1.96994948387146,0.3845944404602051,-0.0312550887465477,-0.294373095035553,0.738731045100442,1.8251541482598954,-0.06156092185742646,172,455,,,,,-1,-1,-1,-1,,,,,,,,,
275,22,1.6181728839874268,0.3184681832790375,-0.06254076212644577,-0.1471865475177765,0.5056790131498482,1.5338004325598518,-0.10113580578209355,174,435,,,,,-1,-1,-1,-1,,,,,,,,,
275,23,1.6885281801223755,0.28567060828208923,-0.06254076212644577,-0.1471865475177765,0.47489857439545047,1.6169296652984262,-0.10553301181369651,168,427,,,,,-1,-1,-1,-1,,,,,,,,,
275,24,1.8292388916015625,0.3851892948150635,-0.06254076212644577,-0.1471865475177765,0.6859645724781149,1.6918914759223447,-0.11432743132748303,188,415,,,,,-1,-1,-1,-1,,,,,,,,,
276,0,1.6181728839874268,0.31927934288978577,-0.09388787299394608,0.0,0.5056790190169442,1.5296268166610776,-0.15170370446876194,215,394,0.43702322244644165,1.6285971403121948,-0.08837073296308517,0.0,114,0,0,1,0.6182474493980408,1.6909154653549194,-0.6456835269927979,-0.11667740345001221,0.9306408762931824,0.3142637312412262,-0.09007880091667175,-0.15713974833488464,0.0
276,1,1.6885281801223755,0.31927934288978577,-0.09388787299394608,0.0,0.527665048744806,1.596132286334357,-0.15829951333336745,237,393,,,,,-1,-1,0,-1,,,,,,,,,
276,2,1.7588834762573242,0.3184681832790375,-0.06254076212644577,0.0,0.54965107209539,1.6671742947874175,-0.10993021784529945,228,389,,,,,-1,-1,0,-1,,,,,,,,,
276,3,1.7588834762573242,0.3851892948150635,-0.06254076212644577,-0.588746190071106,0.6595812921806595,1.6268186589970088,-0.10993021784529945,183,421,,,,,-1,-1,0,-1,,,,,,,,,
276,4,1.8292388916015625,0.41921743750572205,-0.06254076212644577,-0.588746190071106,0.7431282812795003,1.6675744416835936,-0.11432743132748303,184,415,,,,,-1,-1,0,-1,,,,,,,,,
276,5,1.8995941877365112,0.4183463752269745,0.0,-0.588746190071106,0.7717101192986268,1.7357769355117134,0.0,191,423,,,,,-1,-1,0,-1,,,,,,,,,
276,6,1.96994948387146,0.3843967616558075,0.0,-0.588746190071106,0.738731033003799,1.8261920572279826,0.0,211,431,,,,,-1,-1,0,-1,,,,,,,,,
276,7,2.0403048992156982,0.3843967616558075,0.0,-0.588746190071106,0.765114312920459,1.8914132731711053,0.0,161,437,,,,,-1,-1,0,-1,,,,,,,,,
276,8,1.7588834762573242,0.3851892948150635,-0.06254076212644577,-0.44155964255332947,0.6595812921806595,1.6268186589970088,-0.10993021784529945,186,427,,,,,-1,-1,0,-1,,,,,,,,,
276,9,1.8292388916015625,0.45376986265182495,-0.06254076212644577,-0.44155964255332947,0.8002920029737877,1.640907331621739,-0.11432743132748303,175,427,,,,,-1,-1,0,-1,,,,,,,,,
276,10,1.8995941877365112,0.4185636341571808,-0.0312550887465477,-0.44155964255332947,0.7717101263219118,1.7347615611711564,-0.05936231883583635,191,439,,,,,-1,-1,0,-1,,,,,,,,,
276,11,1.96994948387146,0.4185636341571808,-0.0312550887465477,-0.44155964255332947,0.8002919649157704,1.7990119490422376,-0.06156092185742646,204,449,,,,,-1,-1,0,-1,,,,,,,,,
276,12,1.6181728839874268,0.3184681832790375,-0.06254076212644577,-0.294373095035553,0.5056790131498482,1.5338004325598518,-0.10113580578209355,217,425,,,,,-1,-1,0,-1,,,,,,,,,
276,13,1.6885281801223755,0.3184681832790375,-0.06254076212644577,-0.294373095035553,0.527665042622619,1.6004873636736345,-0.10553301181369651,240,420,,,,,-1,-1,0,-1,,,,,,,,,
276,14,1.7588834762573242,0.28567060828208923,-0.06254076212644577,-0.294373095035553,0.4946860024224056,1.6843016918779352,-0.10993021784529945,204,413,,,,,-1,-1,0,-1,,,,,,,,,
276,15,1.8292388916015625,0.25318607687950134,-0.06254076212644577,-0.294373095035553,0.4573097436202446,1.7674591818154555,-0.11432743132748303,159,415,,,,,-1,-1,0,-1,,,,,,,,,
276,16,1.8995941877365112,0.3184681832790375,-0.06254076212644577,-0.294373095035553,0.5936231682938337,1.8005482700086328,-0.11872463735908599,164,437,,,,,-1,-1,0,-1,,,,,,,,,
276,17,1.5478174686431885,0.31927934288978577,-0.09388787299394608,-0.1471865475177765,0.48369295203618,1.463121234301615,-0.14510788442828582,160,430,,,,,-1,-1,0,-1,,,,,,,,,
276,18,1.6181728839874268,0.31927934288978577,-0.09388787299394608,-0.1471865475177765,0.5056790190169442,1.5296268166610776,-0.15170370446876194,237,424,,,,,-1,-1,0,-1,,,,,,,,,
276,19,1.6885281801223755,0.3184681832790375,-0.06254076212644577,-0.1471865475177765,0.527665042622619,1.6004873636736345,-0.10553301181369651,261,418,,,,,-1,-1,0,-1,,,,,,,,,
276,20,1.7588834762573242,0.3184681832790375,-0.06254076212644577,-0.1471865475177765,0.54965107209539,1.6671742947874175,-0.10993021784529945,244,414,,,,,-1,-1,0,-1,,,,,,,,,
276,21,1.8292388916015625,0.3184681832790375,-0.06254076212644577,-0.1471865475177765,0.5716371388210628,1.73386133889485,-0.11432743132748303,201,417,,,,,-1,-1,0,-1,,,,,,,,,
276,22,1.8995941877365112,0.3184681832790375,-0.06254076212644577,-0.1471865475177765,0.5936231682938337,1.8005482700086328,-0.11872463735908599,167,442,,,,,-1,-1,0,-1,,,,,,,,,
277,0,1.6181728839874268,0.32042545080184937,-0.12532782554626465,0.0,0.5056790120421232,1.5237645548082368,-0.2022716014727333,207,409,0.43702322244644165,1.6285971403121948,-0.08837073296308517,0.0,132,0,0,1,0.5788981914520264,1.669243335723877,-0.5612316131591797,-0.1138954758644104,0.9245239496231079,0.3769250810146332,-0.12469436228275299,-0.2643588185310364,0.0
277,1,1.6885281801223755,0.32042545080184937,-0.12532782554626465,0.0,0.5276650414667321,1.5900151437003842,-0.21106601309718062,229,398,0.45523253083229065,1.6964552402496338,-0.09205284714698792,0.0,486,0,0,-1,,,,,,,,,
277,2,1.7588834762573242,0.41921743750572205,-0.06254076212644577,-0.588746190071106,0.7145463945048902,1.6034368962811092,-0.10993021784529945,192,411,,,,,-1,-1,0,-1,,,,,,,,,
277,3,1.8292388916015625,0.41921743750572205,-0.06254076212644577,-0.588746190071106,0.7431282812795003,1.6675744416835936,-0.11432743132748303,214,409,,,,,-1,-1,0,-1,,,,,,,,,
277,4,1.8995941877365112,0.3843967616558075,0.0,-0.588746190071106,0.7123477977906213,1.7609709517948295,0.0,195,413,,,,,-1,-1,0,-1,,,,,,,,,
277,5,1.7588834762573242,0.3861868977546692,-0.09388787299394608,-0.44155964255332947,0.6595812942600956,1.622169267379472,-0.16489532219797293,171,429,,,,,-1,-1,0,-1,,,,,,,,,
277,6,1.8292388916015625,0.41921743750572205,-0.06254076212644577,-0.44155964255332947,0.7431282812795003,1.6675744416835936,-0.11432743132748303,201,432,,,,,-1,-1,0,-1,,,,,,,,,
277,7,1.8995941877365112,0.3845944404602051,-0.0312550887465477,-0.44155964255332947,0.7123478094552415,1.7599701109817427,-0.05936231883583635,197,441,,,,,-1,-1,0,-1,,,,,,,,,
277,8,1.6181728839874268,0.31927934288978577,-0.09388787299394608,-0.294373095035553,0.5056790190169442,1.5296268166610776,-0.15170370446876194,188,451,,,,,-1,-1,0,-1,,,,,,,,,
